0.099,-0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,0.20810607
0.099,-0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.3253465
0.099,-0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.7682
0.099,-0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7636585
0.099,-0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.534453
0.099,-0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.451613
0.099,-0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.02009
0.099,-0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,0.6177509
0.099,-0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7659655
0.099,-0.0,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.152115
0.099,0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7659655
0.099,0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,0.6177509
0.099,0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.02009
0.099,0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.451613
0.099,0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.534453
0.099,0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7636585
0.099,0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.7682
0.099,0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.3253465
0.099,0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,0.20810607
0.088,-0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.6536183
0.088,-0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,4.760362
0.088,-0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.4812737
0.088,-0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7537056
0.088,-0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.7915206
0.088,-0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.954537
0.088,-0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.7347035
0.088,-0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.4963504
0.088,-0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.748666
0.088,-0.0,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.1705465
0.088,0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.748666
0.088,0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.4963504
0.088,0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.7347035
0.088,0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.954537
0.088,0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.7915206
0.088,0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.7537056
0.088,0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.4812737
0.088,0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,4.760362
0.088,0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.6536183
0.077,-0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,4.4561067
0.077,-0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.8459475
0.077,-0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.860365
0.077,-0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.4303712
0.077,-0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.76041
0.077,-0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.1974752
0.077,-0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,6.2176857
0.077,-0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.1680243
0.077,-0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.5414584
0.077,-0.0,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,4.005134
0.077,0.011,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.5414584
0.077,0.022,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.1680243
0.077,0.033,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,6.2176857
0.077,0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.1974752
0.077,0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.76041
0.077,0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.4303712
0.077,0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.860365
0.077,0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.8459475
0.077,0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,4.4561067
0.066,-0.099,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.8425205
0.066,-0.088,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,2.520714
0.066,-0.077,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,1.8395545
0.066,-0.066,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,0.72442245
0.066,-0.055,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,5.370275
0.066,-0.044,0.0,0.0,-0.0,1.0,2.4,40800.0,0.009,0,0.01,0.01,0.003,3.1099844
